album,artist,lyric,song,year
Edit,Eminem,"Yo that's it, I don't plan shit, you know how we go down",3hree6ix5ive (Detrimental),
Edit,Eminem,A wise man told me that holdin' a grudge is like,Detroit Vs. Everybody,
Edit,Eminem,And this is my favorite song,Got Some Teeth,
Edit,Eminem,Said you want to be tupac mother fucker hahaha,Hail Mary 2003,
Edit,Eminem,In reality you get beat like Eric ? battleing,Diss (Ludacris),
Edit,Eminem,You couldn't melt me if you was Vanilla Ice... Yo guess what...,Just Rhyming With Proof,
Edit,Eminem,Got herpes! - Got a hair piece.,Freestyle Stretch,
Edit,Eminem,Yo! Rest my anises! - Got brain damage!,Freestyle Stretch,
Edit,Eminem,My Nuuuuuuuuutz,Just Rhyming With Proof,
Edit,Eminem,"I'm dumber than rain man is, there's mayonaise on this, I need a plain sandwich",Freestyle Stretch,
Edit,Eminem,"Hurry up, give me one!",Freestyle Stretch,
Edit,Eminem,"I blame promoters to, hyping up your CD when they got 34 interludes",Diss (Ludacris),
Edit,Eminem,Here I go with the lyrical miracle... spiritual spirital... you don't wanna hear,Just Rhyming With Proof,
Edit,Eminem,Rappers try to step to this static they wanna give me none...,Freestyle Stretch,
Edit,Eminem,(Fresh vegetables.) With fresh vegetables.,Freestyle Stretch,
Edit,Eminem,It tho,Just Rhyming With Proof,
Edit,Eminem,My testicles - are hanging off to the left of you.,Freestyle Stretch,
Edit,Eminem,You're bisexual! - And there's a guy next to you...,Freestyle Stretch,
Edit,Eminem,"I ain't got time to waste, let's vacate the place",Got Some Teeth,
Edit,Eminem,"When I turn on the radio, I get nauseous",Diss (Ludacris),
Edit,Eminem,I rickety rock the micrphone,Just Rhyming With Proof,
Edit,Eminem,Standing! - Rappers know that I be-...,Freestyle Stretch,
Edit,Eminem,(Preparation H.) Preparation H! You didn't even let me finish my rhyme,Freestyle Stretch,
Edit,Eminem,Don't do it don't do it 'cause that shit is stupid... I knew it,Just Rhyming With Proof,
Edit,Eminem,Just shut up for one more time.,Freestyle Stretch,
Edit,Eminem,"While I just shine... on this - microphone, 'cause I'm a be honest,",Freestyle Stretch,
Edit,Eminem,"Making hits faking quick, aching like you sick",Diss (Ludacris),
Edit,Eminem,I take a beat and loop it... I take a beat and troop it,Just Rhyming With Proof,
Edit,Eminem,Any MC who tries to step to this I'm making you a promise.,Freestyle Stretch,
Edit,Eminem,The what? - Give me a wo-ord! (Nostradamus.) Hah! That Nostradamus...,Freestyle Stretch,
Edit,Eminem,What the fuck did that mean... I don't know but I got phat jeans on,Just Rhyming With Proof,
Edit,Eminem,Is blowing up your house? Killing your foster mammas and coming back to get your parents.,Freestyle Stretch,
Edit,Eminem,"Well I have it - these rhymes are fourteen karat, solid gold!",Freestyle Stretch,
Edit,Eminem,With Papa Doc's handgun,Mile Freestyle Vs 'Lickty Spilt',
Edit,Eminem,"Prepare for a player, who workin' with a monster",Got Some Teeth,
Edit,Eminem,"Hey yo I've been one of the most humble, rep the streets to the core",Hail Mary 2003,
Edit,Eminem,And I already said that but I don't know where my head's at,Just Rhyming With Proof,
Edit,Eminem,"Rappers tryna step to me, you get your wallet stole...",Freestyle Stretch,
Edit,Eminem,"(Times Square.) In Times Square! - I got blonde hair,",Freestyle Stretch,
Edit,Eminem,All I wanna do is go back to the hotel and know where my bed's at,Just Rhyming With Proof,
Edit,Eminem,I'm higher than 'Con Air',Freestyle Stretch,
Edit,Eminem,"Rappers don't want to see me, I'll butt fuck Goldie Hawn bare",Freestyle Stretch,
Edit,Eminem,But it's not your fault completely,Diss (Ludacris),
Edit,Eminem,(Proof),Just Rhyming With Proof,
Edit,Eminem,In a lawn chair - 'cause I'm there...,Freestyle Stretch,
Edit,Eminem,(Kurt Russell.) With Kurt Russell.,Freestyle Stretch,
Edit,Eminem,Yo where's the beds at so we can relax and catch Ease,Just Rhyming With Proof,
Edit,Eminem,"Saying: ""Come 'ere, Goldie! "" - You want my love muscle?",Freestyle Stretch,
Edit,Eminem,"I know you want it. - I get blunted - then I kick these,",Freestyle Stretch,
Edit,Eminem,"Found me outside, clown me outside",Got Some Teeth,
Edit,Eminem,"Pull up a chair, nigga swear no drama",Got Some Teeth,
Edit,Eminem,Y'all don't want none of tha dirty Deez,Just Rhyming With Proof,
Edit,Eminem,Freestyles just like whipped knees...,Freestyle Stretch,
Edit,Eminem,(Taxicab.) With a taxicab! - I'll smack a bitch with a maxi pad.,Freestyle Stretch,
Edit,Eminem,>From the 3-1 its for the three of thirds,Just Rhyming With Proof,
Edit,Eminem,"Where we going? - ""Don't ask me dad! """,Freestyle Stretch,
Edit,Eminem,"""Leave me alone! - I'm not trying",Freestyle Stretch,
Edit,Eminem,"Put it to the side and invite here to ""Cheers""",Got Some Teeth,
Edit,Eminem,One third MC yo we smoke y'all like herbs,Just Rhyming With Proof,
Edit,Eminem,"To even hear you. Dad, I hope you're fucking dying...",Freestyle Stretch,
Edit,Eminem,Off this porno mag'!,Freestyle Stretch,
Edit,Eminem,Under the curb early morn take it to born,Just Rhyming With Proof,
Edit,Eminem,"Yo, did you see my ad?",Freestyle Stretch,
Edit,Eminem,"Yo! Wait a minute, did you see my ass? - Is what I meant to say!",Freestyle Stretch,
Edit,Eminem,"Suck Skam's dick, off of what a dead man spit",3hree6ix5ive (Detrimental),
Edit,Eminem,"So I burn, zig-zag, I leave the next man with his heels up",3hree6ix5ive (Detrimental),
Edit,Eminem,"Concentrate, you will find that your bound to get",Got Some Teeth,
Edit,Eminem,I'll slap you with your own ryhme,Diss (Ludacris),
Edit,Eminem,Y'all get broke up... put back together ...re-enacment,Just Rhyming With Proof,
Edit,Eminem,"I meant to say a rhyme that goes this way is elementary! """,Freestyle Stretch,
Edit,Eminem,"For the century,",Freestyle Stretch,
Edit,Eminem,Some times you see this... you just a faggot,Just Rhyming With Proof,
Edit,Eminem,"I am f-cking high, high, high, high",I'm On Everything,
Edit,Eminem,Slim Shady's is gonna be the illest!,Freestyle Stretch,
Edit,Eminem,(Flamingos.) What? Flamingos?,Freestyle Stretch,
Edit,Eminem,"Lazy kids with dope beats, And alot of blabling",Diss (Ludacris),
Edit,Eminem,No need to tag it... wit more loot that Jimmy Swagart,Just Rhyming With Proof,
Edit,Eminem,My mother goes out and plays bingo,Freestyle Stretch,
Edit,Eminem,"Every single day, at the bingo hall,",Freestyle Stretch,
Edit,Eminem,(Eminem),Just Rhyming With Proof,
Edit,Eminem,"That's why my dick is, damn! It's single, small.",Freestyle Stretch,
Edit,Eminem,Didn't blow up! - Just don't give a what? - A cuff?!,Freestyle Stretch,
Edit,Eminem,C'mon,Got Some Teeth,
Edit,Eminem,(Rabbit),Mile Freestyle Vs 'Lickty Spilt',
Edit,Eminem,I done woke up with a f-cking tiger in my bathroom,I'm On Everything,
Edit,Eminem,Faggot... uh oh... was that homophobic...,Just Rhyming With Proof,
Edit,Eminem,Didn't blow up! - Just don't give a what? - A cuff?!,Freestyle Stretch,
Edit,Eminem,"(DT's fired.) But DT's fired, he's retired!",Freestyle Stretch,
Edit,Eminem,But no one knows it... and I'm so homophobic,Just Rhyming With Proof,
Edit,Eminem,He's not hired - yo! - Plus I'm tired...,Freestyle Stretch,
Edit,Eminem,"Of busting and spitting this rhyme non stop,",Freestyle Stretch,
Edit,Eminem,"Cash rules everything, acid tab, hash, 'rooms",I'm On Everything,
Edit,Eminem,"Shut blinds and drapes, grind to your face in a grimy state",Got Some Teeth,
Edit,Eminem,I won't even throw clothes in the Closet,Just Rhyming With Proof,
Edit,Eminem,I'm on top - taking records to the pawnshop;,Freestyle Stretch,
Edit,Eminem,"Me sobering up, ha, alf",I'm On Everything,
Edit,Eminem,Stretch!,Freestyle Stretch,
Edit,Eminem,Fuck it... I've lost it... I'm holocausted... see my face it's written all,Just Rhyming With Proof,
Edit,Eminem,"'Cept when I kick it, gout",I'm On Everything,
Edit,Eminem,"Damn, see my big 'ick? - Catch!",Freestyle Stretch,
Edit,Eminem,"Put a D in front of it, rappers don't want none of it",Freestyle Stretch,
Edit,Eminem,"When we done we stay hard, so you don't land shit",3hree6ix5ive (Detrimental),
Edit,Eminem,Until your rear is on the mirrors and they smearin' booty cheeks,Got Some Teeth,
Edit,Eminem,But we found what's fate,Got Some Teeth,
Edit,Eminem,I'm on everything,I'm On Everything,
Edit,Eminem,Acrossed it,Just Rhyming With Proof,
Edit,Eminem,"No, we, ain't the same, we drunk",I'm On Everything,
Edit,Eminem,"Coming with a ton of shit to spill, Slim Shady out!",Freestyle Stretch,
Edit,Eminem,Though I ain't in pain,I'm On Everything,
Edit,Eminem,I get I'll with the skill - baby!,Freestyle Stretch,
Edit,Eminem,This beer makes me wanna disappear this year,Just Rhyming With Proof,
Edit,Eminem,I take painkillers to ease the pain,I'm On Everything,
Edit,Eminem,Aight baby? - Slim Shady.,Freestyle Stretch,
Edit,Eminem,"Kick eighty million rhymes, till I'm older than Grady",Freestyle Stretch,
Edit,Eminem,O there's your greatest hit,Diss (Ludacris),
Edit,Eminem,I'm so high I'm bout to die... and I'm so tired I'm bout to fry,Just Rhyming With Proof,
Edit,Eminem,Spilled gravy. - All over my damn navy blue avi.,Freestyle Stretch,
Edit,Eminem,(Outro: Eminem),Freestyle Stretch,
Edit,Eminem,That's how high I am,I'm On Everything,
Edit,Eminem,You're so fired you're down,Just Rhyming With Proof,
Edit,Eminem,Bout to sip the liquor like it's caine,I'm On Everything,
Edit,Eminem,"Uh-huh, uh!",Freestyle Stretch,
Edit,Eminem,Uh-huh hahaaahahaaaah!,Freestyle Stretch,
Edit,Eminem,I'm on everything,I'm On Everything,
Edit,Eminem,"Brain dead, and be reincarnated at a speed bump",3hree6ix5ive (Detrimental),
Edit,Eminem,"Why settle and wait, let's Escalade to the nearest Super Eight",Got Some Teeth,
Edit,Eminem,(Proof),Just Rhyming With Proof,
Edit,Eminem,Hehehe-hehehe-hehehheh!,Freestyle Stretch,
Edit,Eminem,Hehehe-hehehe-heehhhaaaah! Bye-bye!,Freestyle Stretch,
Edit,Eminem,Hey... it's me... it's the hamster man...,Just Rhyming With Proof,
Edit,Eminem,Sober don't interest me,I'm On Everything,
Edit,Eminem,(Eminem),Wake Up Show Freestyle,
Edit,Eminem,"Yo, Yo, Yo, Back to me, Back to me,",Wake Up Show Freestyle,
Edit,Eminem,We can watch two incredible mates masturbate,Got Some Teeth,
Edit,Eminem,Coming all the way from Amsterdam...,Just Rhyming With Proof,
Edit,Eminem,I can keep that beat?,Wake Up Show Freestyle,
Edit,Eminem,"I'm on syrup painkillers, cigarette, weed",I'm On Everything,
Edit,Eminem,"Yo, Weed Lacer, 97' burgundy Blazer",Wake Up Show Freestyle,
Edit,Eminem,And I come to tell you all a little secret...,Just Rhyming With Proof,
Edit,Eminem,"(Royce Da 5'9"")",I'm On Everything,
Edit,Eminem,"Wanted for burglary, had to ditch the mercury tracer",Wake Up Show Freestyle,
Edit,Eminem,I'm on everything (x5),I'm On Everything,
Edit,Eminem,"I'm on some lok' ish,",Wake Up Show Freestyle,
Edit,Eminem,"And I'm, buck wild exposi",3hree6ix5ive (Detrimental),
Edit,Eminem,"Can't remember the lass ass you kissed, or dick you sucked",3hree6ix5ive (Detrimental),
Edit,Eminem,Ten hood rat chicks surround me outside,Got Some Teeth,
Edit,Eminem,Syrup. Painkillers. Cigarette. Weed. Hennessy. Vodka. hahaha ha,I'm On Everything,
Edit,Eminem,And if I leave here tonight and I fall asleep,Got Some Teeth,
Edit,Eminem,"But their steady rocking, Eyes bopping heads to Ludacris",Diss (Ludacris),
Edit,Eminem,So you can ...eat it ...you got to grab your crackers,Just Rhyming With Proof,
Edit,Eminem,I'm fed up wit the being broke ish,Wake Up Show Freestyle,
Edit,Eminem,I'm not to joke wit,Wake Up Show Freestyle,
Edit,Eminem,(Mumbling),Just Rhyming With Proof,
Edit,Eminem,"Bitch, I don't sell crack, I smoke it",Wake Up Show Freestyle,
Edit,Eminem,I'm on everything (x5),I'm On Everything,
Edit,Eminem,Having a coke-fit and goin' through withdrawls daily,Wake Up Show Freestyle,
Edit,Eminem,"To get the party dancing, And bitches asses shakin",Diss (Ludacris),
Edit,Eminem,(Eminem),Just Rhyming With Proof,
Edit,Eminem,Shoot up with Mesciline Infront of my baby daughter Hailey,Wake Up Show Freestyle,
Edit,Eminem,My brains dusted; I'm disgusted at all my habits,Wake Up Show Freestyle,
Edit,Eminem,Quit spittin' your writ shit bitch I'll kill you and kick you,Just Rhyming With Proof,
Edit,Eminem,"Too many asprin tablets, empty medicine cabinets",Wake Up Show Freestyle,
Edit,Eminem,Losing battles to wack rappers 'cause I'm always too blunted,Wake Up Show Freestyle,
Edit,Eminem,And my homies darin' me to approach Karen,Got Some Teeth,
Edit,Eminem,"Now sing along, when the DJ throws it on",Got Some Teeth,
Edit,Eminem,In your motherfuckin dick and your clit... you little pussy,Just Rhyming With Proof,
Edit,Eminem,"Walkin' up in the cypher smokin', talkin' about, ""Who won it?""",Wake Up Show Freestyle,
Edit,Eminem,Thug and crook; every drug in the book I've done it,Wake Up Show Freestyle,
Edit,Eminem,Syrup. Painkillers. Cigarette. Weed. Hennessy. Vodka. hahaha ha,I'm On Everything,
Edit,Eminem,Hermaphardite with no apettite,Just Rhyming With Proof,
Edit,Eminem,"My 9's at your brain, is that your chain? Run it",Wake Up Show Freestyle,
Edit,Eminem,Crews die from an over-dose of your exessive flavor,Wake Up Show Freestyle,
Edit,Eminem,"Annoy your commercial garbage, And make sure I turn it off quick",Diss (Ludacris),
Edit,Eminem,And you ain't rappin' right but you was taking rapid bites,Just Rhyming With Proof,
Edit,Eminem,Aggressive nature got me stickin' you for your Progressive pager,Wake Up Show Freestyle,
Edit,Eminem,"Spectacular, battle rap manufacturer",Wake Up Show Freestyle,
Edit,Eminem,"Shit, these lil kids is on everything",I'm On Everything,
Edit,Eminem,Of my dick when you was on it... my brain is haunted,Just Rhyming With Proof,
Edit,Eminem,"Stole your moma's Acura, wrecked it, then sold it back to her",Wake Up Show Freestyle,
Edit,Eminem,(Right right right!) ((Ding!)),Wake Up Show Freestyle,
Edit,Eminem,"At every industry party, gettin' so damn drunk",3hree6ix5ive (Detrimental),
Edit,Eminem,And she caught me starin',Got Some Teeth,
Edit,Eminem,"And wake up, hopefully she got some teeth (uh huh)",Got Some Teeth,
Edit,Eminem,I walk up in a place in a t shirt wit my stains on it,Just Rhyming With Proof,
Edit,Eminem,"Cruise In nike jackets, Escaped from Psyciatrics",Wake Up Show Freestyle,
Edit,Eminem,Told the nurse to save my bed for me,Wake Up Show Freestyle,
Edit,Eminem,But I don't give a damn... give a fuck... give a shit... give a hell,Just Rhyming With Proof,
Edit,Eminem,"""I might be back Trick""",Wake Up Show Freestyle,
Edit,Eminem,"So barricade your Entrance, put up some extra fences",Wake Up Show Freestyle,
Edit,Eminem,"Swearing that he's nice, Come on he sounds like the newest sensation",Diss (Ludacris),
Edit,Eminem,Give a piss give a dick give a lick,Just Rhyming With Proof,
Edit,Eminem,"A woman beater, wanted for repeated sex offenses (Ooh)",Wake Up Show Freestyle,
Edit,Eminem,Chasin' Dips,Wake Up Show Freestyle,
Edit,Eminem,(Proof),Just Rhyming With Proof,
Edit,Eminem,...Take em' on long vacation trips,Wake Up Show Freestyle,
Edit,Eminem,All these little young kids ain't got no direction,I'm On Everything,
Edit,Eminem,I'm so sorry that our love was always off and on...,Failed Destiny,
Edit,Eminem,Kidnappin' em' and trappin' em' in abusive relationships,Wake Up Show Freestyle,
Edit,Eminem,And that's why you don't know what you got till its gone,Failed Destiny,
Edit,Eminem,"They need to slow down, and take a look who the hoe now",3hree6ix5ive (Detrimental),
Edit,Eminem,But in order to do that I need you back,Failed Destiny,
Edit,Eminem,Look around the club booty everywhere,Got Some Teeth,
Edit,Eminem,Yeah... live and direct it's us,Just Rhyming With Proof,
Edit,Eminem,Mess up your face and lips,Wake Up Show Freestyle,
Edit,Eminem,People always tellin' me get your fuckin' life on track,Failed Destiny,
Edit,Eminem,Slit your stomach and watch your gut split,Wake Up Show Freestyle,
Edit,Eminem,It just sucks cause there's a few out there that got Nems back,Failed Destiny,
Edit,Eminem,You better back up...,Just Rhyming With Proof,
Edit,Eminem,Britt please know ill forever Love you,Failed Destiny,
Edit,Eminem,Gut you wit that razor that I use to shave my nuts wit ((Laughter)),Wake Up Show Freestyle,
Edit,Eminem,"Mama don't you cry, your son's too far gone",Wake Up Show Freestyle,
Edit,Eminem,But just know britt my rhymes are true,Failed Destiny,
Edit,Eminem,Okay holy moly derriere,Got Some Teeth,
Edit,Eminem,Every other day same shit breakin up and we fought,Failed Destiny,
Edit,Eminem,(Eminem),Just Rhyming With Proof,
Edit,Eminem,"I'm so high, I don't even know what label I'm on",Wake Up Show Freestyle,
Edit,Eminem,"I'm messed up, I feel just like an over worked plumber",Wake Up Show Freestyle,
Edit,Eminem,You better back up before I jack off,Just Rhyming With Proof,
Edit,Eminem,"I'm sick of the crap, what's Jack Kevorkian's phone number? (Ha... Hot)",Wake Up Show Freestyle,
Edit,Eminem,In Love I just wanna hold my baby high above,Failed Destiny,
Edit,Eminem,I be stackin' up white rappers like I'm throwin' gas signs,3hree6ix5ive (Detrimental),
