album,artist,lyric,song,year
2Pacalypse Now (1991),tupac,'Cause they breedin more rebels than the whole damn ghetto.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,"Ever since you was a pee-wee, down by my knee with a wee-wee",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,"Times goes on, and everybody grows",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,"It's fate, it wasn't my choice to make",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,"It's a shame, you chose the dope game",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,Ah yeah! FUCK THAT! (the motherfuckin lunatic),Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,No matter how low you go you're not lowly,If My Homie Calls,1991
2Pacalypse Now (1991),tupac,"And I, hear that you made a few enemies",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,"But his deferred, and blurred and changed in shaped",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,It ain't what I expected it's hectic it's sleazy,If My Homie Calls,1991
2Pacalypse Now (1991),tupac,Now they claiming that I'm violent,Violent,1991
2Pacalypse Now (1991),tupac,But life makin' records ain't easy,If My Homie Calls,1991
2Pacalypse Now (1991),tupac,My homies is making it elsewhere,If My Homie Calls,1991
2Pacalypse Now (1991),tupac,"I'm up now, ready to get drunk on the block",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"To be great, I'm giving it all it takes",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,"I gotta take, my place or fall from grace",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,Fuck Y'all,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"(""Hard like an erection..."") Young black male!",Young Black Male,1991
2Pacalypse Now (1991),tupac,"(""Hard like an erection..."")",Young Black Male,1991
2Pacalypse Now (1991),tupac,No time to kiss her got me list in the first place,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"Think crack had you fiendin, wait'll they get a load of me",Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,"All you wanted ta be, a soulja, like me",Soulja's Story,1991
2Pacalypse Now (1991),tupac,"(""Hard like an erection..."") Young black male!",Young Black Male,1991
2Pacalypse Now (1991),tupac,You're scared and you're bound to go,Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,She's bound to be bitchin if she hasn't got a fix in,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,And stacking much mail,Young Black Male,1991
2Pacalypse Now (1991),tupac,The bigger the butts the tighter the clothes,Young Black Male,1991
2Pacalypse Now (1991),tupac,"Tha cops can't stand me, but they can't touch me",Violent,1991
2Pacalypse Now (1991),tupac,"I get up and go, with skins before",Young Black Male,1991
2Pacalypse Now (1991),tupac,I rendered up piles of black,Young Black Male,1991
2Pacalypse Now (1991),tupac,Strictly some of that Hennesee,Young Black Male,1991
2Pacalypse Now (1991),tupac,Ay nigga you can't handle that shit!,Young Black Male,1991
2Pacalypse Now (1991),tupac,Fuck you Capo. You ain't in baby.,Young Black Male,1991
2Pacalypse Now (1991),tupac,Young black male!,Young Black Male,1991
2Pacalypse Now (1991),tupac,"Heard I was down with D.U., now she wants to do me",Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,"Spray when I lay competition, what a great day",Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,Verse One:,Young Black Male,1991
2Pacalypse Now (1991),tupac,"Bloody as a Kotex, snappin motherfuckers' necks",Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,I'm tired of motherfuckers steppin to me with the SAME OLD,Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,"'Cause I'm out to show, that I'm a dope MC",Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,From the mutha-fuckin' underground,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,How much shit can a nigga take,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,The clothes the food the cars and oh the rent,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Now listen to the mack of the crooked nigga trade,Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,Why is that?,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,"Best to bring a knot, or get popped, I'm a soldier",Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,"Can't go to her family, they won't let her stay",Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,"Now, Brenda really never knew her moms, and her dad",Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,Above the Law America's Nightmare,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,She's a (part time mutha),Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Crack done took apart of our family tree,Soulja's Story,1991
2Pacalypse Now (1991),tupac,I give a shout out to your homies.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,"Now the baby's in the trash heep, ballin'",Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,So it's time for me to explain that I'm the rebel.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,Don't you know she's got a,Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,"The American dream, though it seems it attainable",Words of Wisdom,1991
2Pacalypse Now (1991),tupac,Crooked ass niggaz,Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,"All you wanted ta be, a soulja, a soulja",Soulja's Story,1991
2Pacalypse Now (1991),tupac,"Act like you know 'fore I thump, the bolo",Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,"All you wanted ta be, a soulja, a soulja",Soulja's Story,1991
2Pacalypse Now (1991),tupac,"You chose the dope gaaaane, my microphone pays",If My Homie Calls,1991
2Pacalypse Now (1991),tupac,"I popped him in his knees and shot him, punk... please...",Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,"Comin' quickly up the streets, is the punk ass police",Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,"They're pulling your sleave, don't believe",Words of Wisdom,1991
2Pacalypse Now (1991),tupac,Lincoln just said that to save the nation,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,Don't you know she's got a baby,Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,And even cops got shot when they rolled up,Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,I had enough and I just don't give a fuck,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"Moms would hit the pipe, everynight, she would fight me",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Straight souljas,Soulja's Story,1991
2Pacalypse Now (1991),tupac,Cause the clocks goin' tick and I'm sick of the bullshit,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"But we can be friends though, after you get broke like a window",Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,"Well, let me show you how it affects our whole community",Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,The ways of the days of a part time mutha,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"Crim-crim, criminal behaviour",Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,Pa-pa-pa-part time...,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Fuck St. Ide's it's an Old E thing baby,Young Black Male,1991
2Pacalypse Now (1991),tupac,"But you, claim that I'm violent",Violent,1991
2Pacalypse Now (1991),tupac,Now every brother had to smother on the welfare line,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,(2Pac),Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,I'm a (part time mutha),Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"I get sweated, They act as if asking questions is a crime",Words of Wisdom,1991
2Pacalypse Now (1991),tupac,I am what you made me,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,A part time,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,'Cause they never talk peace in tha black community,Trapped,1991
2Pacalypse Now (1991),tupac,While this cops bragging about the nigga he's baggin,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,Then I said I had enough,Trapped,1991
2Pacalypse Now (1991),tupac,Ninety-two ninety-three... and SO on,Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,Following a nigga and shit,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"But when it comes to the real, some brothers go silent.",Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,"My momma's on tha shit, my dadies splitten, mom's steady blaming me",Soulja's Story,1991
2Pacalypse Now (1991),tupac,"Meet Cindi, she's twenty-two, lives right on the dope track",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"All you wanted ta be, a soulja, like me",Soulja's Story,1991
2Pacalypse Now (1991),tupac,"Blood sensor tests, I just don't deserve this",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,I'm tellen you one day these suckers gotta fall,Trapped,1991
2Pacalypse Now (1991),tupac,Who'd do yah figure!?,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,And now they trying to send me off to Kuwait,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,She's a (part time mutha),Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"Gotta believe in him, and dissin her own daughter",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"This hypocritical world, and the people in it",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Who's that behind the trigger?,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,Prosecutor do you have any more evidience,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,"Know thy self, teach what we been through",Words of Wisdom,1991
2Pacalypse Now (1991),tupac,Used to be fat now weighs less than a Tic-Tac,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"But fuck that, Cindi was my dope fiend mother",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"I show no mercy, they claim that I'm tha Lunatic",Violent,1991
2Pacalypse Now (1991),tupac,He's the rebel: rebel of the underground (4X),Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,I got a part time,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"(Naw, they can't keep tha black man down)",Trapped,1991
2Pacalypse Now (1991),tupac,"(Ice Cube) Suddenly I see, some niggaz that I don't like",Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,All of my time gets spent at the workplace,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Just can't understand why we getting respect now,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,One by one,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,(Eazy) Criminal behaviour...,Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,Killing us one by one,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,"Punks, punks, punks, punks, punks",I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,And count another quick meal,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,But 2pacalpyse is straight down.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,I look back at hindsite the fight was irrelevant,Trapped,1991
2Pacalypse Now (1991),tupac,Fuck Y'all,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,He shot first and I'll be damned if I run away,Trapped,1991
2Pacalypse Now (1991),tupac,"She wrapped the baby up, and threw him in a trash heep",Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,"I'm fed up, we gotta start teaching childern",Words of Wisdom,1991
2Pacalypse Now (1991),tupac,I guess they scared of the rebel: the rebel of the underground.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,Words of Wisdom,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,A when I do a stage show I wear street clothes.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,"Running through our community, killing the unity",Words of Wisdom,1991
2Pacalypse Now (1991),tupac,Baby,Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,"Recognize game when it smacks you, bitch I'm back to rip",Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,Fuck you to the F.B.I,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,I gotta give my fuck offs,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"Here, take a cab, thanks a lot for the cot",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,But no one seems to notice any change in her figure,Brenda's Got a Baby,1991
2Pacalypse Now (1991),tupac,They know we fed up,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"Criminal behaviour, criminal behaviour...",Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,Fuck you to the C.I.A,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,But we they just don't give a fuck,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,You better keep your mind on the real shit,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,They got me trapped,Trapped,1991
2Pacalypse Now (1991),tupac,A part time,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"I got me a glock, and a glock for tha niggas on my block",Soulja's Story,1991
2Pacalypse Now (1991),tupac,"They say they hate me, they wanna hold me down.",Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,A part time mutha,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"Useta come but he's done, now we run the block",I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,To my brothers stay strong keep yah heads up,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,They wanna jack me like some kind of crack fiend,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"The ones you left out, jobs were givin', better livin'",Words of Wisdom,1991
2Pacalypse Now (1991),tupac,I been payin' ever since,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,2pac is the rebel: rebel of the underground (8X),Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,"So they all know me: the lyrical lunatic, the maniac MC.",Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,Now I'ma (part time mutha),Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Try to censor what I say 'cause they don't like what I'm talkin' 'bout.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,NAYthin on a nigga like me,Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,At an extremely alarming rate,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,No Malcolm X in my history text,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,While he thinks that he's getting over,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,I just don't give a fuck,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,I try to effect by kicking the facts,Young Black Male,1991
2Pacalypse Now (1991),tupac,She's a part time,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,"Thinkin' how my step dad, raped me in the bathroom",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Rowd when the crowd says hoe,Young Black Male,1991
2Pacalypse Now (1991),tupac,The Grammy's and the American music shows pimp us like hos,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"I told her how he G'd me, and she didn't believe me",Part Time Mutha,1991
2Pacalypse Now (1991),tupac,It kinda make you wanna think about,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,And that's just his luck,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,Don't try to flip with the lip 'cause I run shit,Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,But then they'll have an accident and pick up another man,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,You know they got me trapped,Trapped,1991
2Pacalypse Now (1991),tupac,As strong as a fuckin' nine,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,The sound of a gun blast,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,Peep the rebel: the rebel of the underground.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,"Then whaddya know, it's off with some clothes",Young Black Male,1991
2Pacalypse Now (1991),tupac,But the cops getting dropped by the gun shot,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,Maybe one day she'll recover,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,Beg as you can obtain from which you came,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,So feel the wrath of the rebel: the rebel of the underground.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,Got brothers sellin out 'cause they greedy to get paid.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,Part time,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,What you wanna throw down,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,So... now I lay me down to sleep,Part Time Mutha,1991
2Pacalypse Now (1991),tupac,*Machine gun fires*,Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,America's nightmare,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,Well it is my turn to come,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,Just another day in the life 'G',I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"The catch, they don't wanna stop at the brother man",I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,I got her sneakin out.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,Getten drunk thrown' up,Trapped,1991
2Pacalypse Now (1991),tupac,Well I raise hell and excel cause it pays well,Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,Public Enemy America's Nightmare,Words of Wisdom,1991
2Pacalypse Now (1991),tupac,Time will tell if it's made well,Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,And fuck yah,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,You're watching the makings of a phychopath,I Don't Give a Fuck,1991
2Pacalypse Now (1991),tupac,"Bang bang, down another casualty",Trapped,1991
2Pacalypse Now (1991),tupac,And that way they can't stop me.,Rebel of the Underground,1991
2Pacalypse Now (1991),tupac,(Stretch),Tha' Lunatic,1991
2Pacalypse Now (1991),tupac,"Stretch is Uptown, clockin weight the shit is real smooth",Crooked Ass Nigga,1991
2Pacalypse Now (1991),tupac,But we were kept out,Words of Wisdom,1991
